M7130;D'ALESSANDRO;PIERUCCIO
M7330;D'ALESSANDRO;QUINTINA
M7530;D'ALESSANDRO;RENDINO
M7730;D'ALESSANDRO;ROCCARDO
M7930;D'ALESSANDRO;RUBEN
M8130;D'ALESSANDRO;SESTO
M8330;D'ALESSANDRO;STEFANINA
M8530;D'ALESSANDRO;TORINA
M8730;D'ALESSANDRO;VANNETTA
M8930;D'ALESSANDRO;VITTORE
M0162;D'AMBROSIO;ADRIENN
M0362;D'AMBROSIO;ALFIE NAVAR
M0562;D'AMBROSIO;AMERIO
M0762;D'AMBROSIO;ANTONIO PAOLO
M0962;D'AMBROSIO;ASCANIO
M1162;D'AMBROSIO;BASTIANA
M1362;D'AMBROSIO;BRIZIA
M1562;D'AMBROSIO;CENSINA
M1762;D'AMBROSIO;CONCHITA
M1962;D'AMBROSIO;DANTINA
M2162;D'AMBROSIO;DOLORETTA
M2362;D'AMBROSIO;ELBANIO
M2562;D'AMBROSIO;ENOTRIA
M2762;D'AMBROSIO;ETRUSCA
M2962;D'AMBROSIO;FANNITA
M3162;D'AMBROSIO;FERMENTINA
M3362;D'AMBROSIO;FINO
M3562;D'AMBROSIO;FLORESTINA
M3762;D'AMBROSIO;FULVIANA
M3962;D'AMBROSIO;GERMANIO
M4162;D'AMBROSIO;GIOELE
M4362;D'AMBROSIO;GRAZIO
M4562;D'AMBROSIO;ILVO
M4762;D'AMBROSIO;JAMILA
M4962;D'AMBROSIO;LEPIDO
M5162;D'AMBROSIO;LORETTO
M5362;D'AMBROSIO;MARELLA
M5562;D'AMBROSIO;MEDARDA
M5762;D'AMBROSIO;MIROSLAVO
M5962;D'AMBROSIO;NENO
M6162;D'AMBROSIO;OBBES
M6362;D'AMBROSIO;OLIDE
M6562;D'AMBROSIO;ORELIANO
M6762;D'AMBROSIO;ORTENSIO
M6962;D'AMBROSIO;PALMARINO
M7162;D'AMBROSIO;PITAGORA
M7362;D'AMBROSIO;RAFFAELE
M7562;D'AMBROSIO;RESPICIO
M7762;D'AMBROSIO;ROGGIERO
M7962;D'AMBROSIO;RUSSARDO
M8162;D'AMBROSIO;SIGILFRIDO
M8362;D'AMBROSIO;TAIDE
M8562;D'AMBROSIO;TRISTANA
M8762;D'AMBROSIO;VELIARDO
M8962;D'AMBROSIO;VULMARO
M0066;D'AMICO;ADDOLORATA
M0266;D'AMICO;ALCESTA
M0466;D'AMICO;ALTAVILLO
M0666;D'AMICO;ANICETTA
M0866;D'AMICO;ARIOSTO
M1066;D'AMICO;AVERINO
M1266;D'AMICO;BIANCAMARIA
M1466;D'AMICO;CARMELO
M1666;D'AMICO;CLAUDIANA
M1866;D'AMICO;CRISOSTOMO
M2066;D'AMICO;DESIA
M2266;D'AMICO;ECLE
M2466;D'AMICO;ELSINA
M2666;D'AMICO;ERMIDA
M2866;D'AMICO;EVIA
M3066;D'AMICO;FELICIANA
M3266;D'AMICO;FIERINO
M3466;D'AMICO;FIORITO
M3666;D'AMICO;FRAGOLA
M3866;D'AMICO;GELMIRA
M4066;D'AMICO;GIANMARCO
M4266;D'AMICO;GIUFFRIDA
M4466;D'AMICO;IDALIO
M4666;D'AMICO;IRVANO
M4866;D'AMICO;LAVINO
M5066;D'AMICO;LILLINA
M5266;D'AMICO;MAGDA
M5466;D'AMICO;MAROZIA
M5666;D'AMICO;MICUCCIO
M5866;D'AMICO;NANDINO
M6066;D'AMICO;NITA
M6266;D'AMICO;ODORINO
M6466;D'AMICO;ONELDA
M6666;D'AMICO;ORINZIA
M6866;D'AMICO;OSTILIO
M7066;D'AMICO;PEPPUCCIO
M7266;D'AMICO;PROSPERINO
M7466;D'AMICO;REDES
M7666;D'AMICO;RIO
M7866;D'AMICO;ROSETO
M8066;D'AMICO;SAVINO
M8266;D'AMICO;SOCRATE
M8466;D'AMICO;TERZO
M8666;D'AMICO;VALBERTO
M8866;D'AMICO;VILFREDA
M9066;D'AMICO;ZELIA
M0029;D'ANGELO;ACCURSIA
M0229;D'ANGELO;AIUTO
M0429;D'ANGELO;ALIVIERO
M0629;D'ANGELO;ANDREOLO
M0829;D'ANGELO;ARETE
M1029;D'ANGELO;AUGUSTA
M1229;D'ANGELO;BEPPINO
M1429;D'ANGELO;CANDIDO
M1629;D'ANGELO;CINZIA
M1829;D'ANGELO;CORSO
M2029;D'ANGELO;DELIZIO
M2229;D'ANGELO;DORO
M2429;D'ANGELO;ELISANNA
M2629;D'ANGELO;ERIO
M2829;D'ANGELO;EUTICCHIO
M3029;D'ANGELO;FEDELINDA
M3229;D'ANGELO;FIANDRA
M3429;D'ANGELO;FIORENTINO
M3629;D'ANGELO;FORIERO
M3829;D'ANGELO;GARIBALDINA
M4029;D'ANGELO;GIAMMARIA
M4229;D'ANGELO;GIOVANNINA
M4429;D'ANGELO;GUIZZARDO
M4629;D'ANGELO;IORIO
M4829;D'ANGELO;LARO
M5029;D'ANGELO;LICERIO
M5229;D'ANGELO;LUISINA
M5429;D'ANGELO;MARILENA
M5629;D'ANGELO;MERICO
M5829;D'ANGELO;MORINO
M6029;D'ANGELO;NIEVE
M6229;D'ANGELO;ODIGLIA
M6429;D'ANGELO;OLVINA
M6629;D'ANGELO;ORIELLA
M6829;D'ANGELO;OSIMO
M7029;D'ANGELO;PASQUAROSA
M7229;D'ANGELO;PRIMAVERA
M7429;D'ANGELO;RAULINO
M7629;D'ANGELO;RIFEO
M7829;D'ANGELO;ROSALBO
M8029;D'ANGELO;SANTO
M8229;D'ANGELO;SIRA
M8429;D'ANGELO;TERENZIA
M8629;D'ANGELO;ULPIA
M8829;D'ANGELO;VERONICA
M9029;D'ANGELO;ZAIRA
M0047;DE ANGELIS;ADALGERIO
M0247;DE ANGELIS;ALBERICE
M0447;DE ANGELIS;ALMINA
M0647;DE ANGELIS;ANGELAROSA
M0847;DE ANGELIS;ARIALDO
M1047;DE ANGELIS;AUSILIO
M1247;DE ANGELIS;BERTA
M1447;DE ANGELIS;CARLA VANESA
M1647;DE ANGELIS;CIRO
M1847;DE ANGELIS;COSTANTINA
M2047;DE ANGELIS;DENISE
M2247;DE ANGELIS;DUCCIO
M2447;DE ANGELIS;ELLIANA
M2647;DE ANGELIS;ERMELLA
M2847;DE ANGELIS;EVANGELISTO
M3047;DE ANGELIS;FEDORO
M3247;DE ANGELIS;FIDELFRANCO
M3447;DE ANGELIS;FIORILDA
M3647;DE ANGELIS;FORTUNIA
M3847;DE ANGELIS;GAUDINO
M4047;DE ANGELIS;GIANETTO
M4247;DE ANGELIS;GIROLAMO
M4447;DE ANGELIS;IAGO
M4647;DE ANGELIS;IRIA
M4847;DE ANGELIS;LAURENTO
M5047;DE ANGELIS;LIDO
M5247;DE ANGELIS;MACARIA
M5447;DE ANGELIS;MARIOTTO
M5647;DE ANGELIS;METILDE
M5847;DE ANGELIS;NADA
M6047;DE ANGELIS;NINETTA
M6247;DE ANGELIS;ODIVIO
M6447;DE ANGELIS;OMERIO
M6647;DE ANGELIS;ORIETTO
M6847;DE ANGELIS;OSMIDE
M7047;DE ANGELIS;PELIO
M7247;DE ANGELIS;PRIMOLA
M7447;DE ANGELIS;REBECCA
M7647;DE ANGELIS;RINALDI
M7847;DE ANGELIS;ROSARINA
M8047;DE ANGELIS;SATURNIA
M8247;DE ANGELIS;SISTILIO
M8447;DE ANGELIS;TERSILIA
M8647;DE ANGELIS;UMILIANO
M8847;DE ANGELIS;VICENZA
M9047;DE ANGELIS;ZARO
M0013;DE LUCA;ABDONE
M0213;DE LUCA;AGRICOLO
M0413;DE LUCA;ALIGHIERI
M0613;DE LUCA;ANCOMARZIO
M0813;DE LUCA;ARDA
M1013;DE LUCA;ATOS
M1213;DE LUCA;BENNARDO
M1413;DE LUCA;CALLISTO
M1613;DE LUCA;CHRISTIAN
M1813;DE LUCA;CORINTA
M2013;DE LUCA;DELFA
M2213;DE LUCA;DORETTA
M2413;DE LUCA;ELIDO
M2613;DE LUCA;ERICA LUISA
M2813;DE LUCA;EUROPEO
M3013;DE LUCA;FEBE
M3213;DE LUCA;FERUGLIO
M3413;DE LUCA;FIORDISAGGIO
M3613;DE LUCA;FOLIERO
M3813;DE LUCA;GALILEA
M4013;DE LUCA;GIACCHINO
M4213;DE LUCA;GIOVANDAMIANO
M4413;DE LUCA;GUGLIELMO
M4613;DE LUCA;INUCCIA
M4813;DE LUCA;LANDA
M5013;DE LUCA;LIBERTARIO
M5213;DE LUCA;LUDOVICA
M5413;DE LUCA;MARIASTELLA
M5613;DE LUCA;MENTANA
M5813;DE LUCA;MORALDI
M6013;DE LUCA;NICODEMO
M6213;DE LUCA;ODERICA
M6413;DE LUCA;OLMEDO
M6613;DE LUCA;ORIANDO
M6813;DE LUCA;OSEANNA
M7013;DE LUCA;PARISINA
M7213;DE LUCA;POTITO
M7413;DE LUCA;RANCESCO
M7613;DE LUCA;RICO
M7813;DE LUCA;ROMOLINO
M8013;DE LUCA;SAMUELE
M8213;DE LUCA;SIMONE
M8413;DE LUCA;TEO
M8613;DE LUCA;UGONE
M8813;DE LUCA;VERDIANA
M9013;DE LUCA;WLADIMIRO
M0156;DE MARCO;ADRASTO
M0356;DE MARCO;ALFEO
M0556;DE MARCO;AMERIGA
M0756;DE MARCO;ANTONIETTO
M0956;DE MARCO;ARTURINA
M1156;DE MARCO;BASILISSA
M1356;DE MARCO;BRIGIDINA
M1556;DE MARCO;CELSINA
M1756;DE MARCO;CONCETTINA
M1956;DE MARCO;DANILO
M2156;DE MARCO;DOLFINA
M2356;DE MARCO;EGLANTINO
M2556;DE MARCO;ENIA
M2756;DE MARCO;ESUPERIO
M2956;DE MARCO;FANIO
M3156;DE MARCO;FERINO
M3356;DE MARCO;FINISIA
M3556;DE MARCO;FLORENZO
M3756;DE MARCO;FULGHESU
M3956;DE MARCO;GERLANDO
M4156;DE MARCO;GIOBERTO
M4356;DE MARCO;GRAZIANO
M4556;DE MARCO;ILO
M4756;DE MARCO;JACOPA
M4956;DE MARCO;LEOPARDO
M5156;DE MARCO;LORENZINO
M5356;DE MARCO;MARCILIO
M5556;DE MARCO;MAZZEO
M5756;DE MARCO;MIRO
M5956;DE MARCO;NEMORINO
M6156;DE MARCO;NUNZIO
M6356;DE MARCO;OLIANA
M6556;DE MARCO;OREDANO
M6756;DE MARCO;ORTELLA
M6956;DE MARCO;PALADINO
M7156;DE MARCO;PIPPA
M7356;DE MARCO;RADO
M7556;DE MARCO;REONALDO
M7756;DE MARCO;ROFILLO
M7956;DE MARCO;RUGGERINA
M8156;DE MARCO;SIGFREDO
M8356;DE MARCO;SVEVA
M8556;DE MARCO;TRIFONE
M8756;DE MARCO;VEA
M8956;DE MARCO;VLADIMIRO
M0073;DE ROSA;ADELAIDO
M0273;DE ROSA;ALCIDIO
M0473;DE ROSA;ALTERIO
M0673;DE ROSA;ANNA ROSA
M0873;DE ROSA;ARISTO
M1073;DE ROSA;AZAD
M1273;DE ROSA;BIASE
M1473;DE ROSA;CARMINO
M1673;DE ROSA;CLEANTE
M1873;DE ROSA;CRISTANZIANO
M2073;DE ROSA;DESOLINA
M2273;DE ROSA;EDEN
M2473;DE ROSA;ELVEA
M2673;DE ROSA;ERMINDA
M2873;DE ROSA;EVRARDO
M3073;DE ROSA;FELICISSIMA
M3273;DE ROSA;FILADELFIO
M3473;DE ROSA;FIORUCCIO
M3673;DE ROSA;FRANCESCANGELO
M3873;DE ROSA;GELSOMINA
M4073;DE ROSA;GIANNANDREA
M4273;DE ROSA;GIULIANA
M4473;DE ROSA;IDEALE
M4673;DE ROSA;ISADORA
M4873;DE ROSA;LEALDO
M5073;DE ROSA;LINDORO
M5273;DE ROSA;MAGGINO
M5473;DE ROSA;MARSINA
M5673;DE ROSA;MILA
M5873;DE ROSA;NAOMI
M6073;DE ROSA;NIVEA
M6273;DE ROSA;ODOVILIA
M6473;DE ROSA;ONERIO
M6673;DE ROSA;ORISIA
M6873;DE ROSA;OSVEGO
M7073;DE ROSA;PERLA
M7273;DE ROSA;PROVIDO
M7473;DE ROSA;REDUINO
M7673;DE ROSA;RISIERI
M7873;DE ROSA;ROSILIO
M8073;DE ROSA;SCIPIONE
M8273;DE ROSA;SOLE
M8473;DE ROSA;TIBERIA
M8673;DE ROSA;VALDEMIRO
M8873;DE ROSA;VILLELMA
M9073;DE ROSA;ZELMA
M0037;DE SANTIS;ACHILLINA
M0237;DE SANTIS;ALAMIRO
M0437;DE SANTIS;ALMERICA
M0637;DE SANTIS;ANDRO
M0837;DE SANTIS;ARGENTINO
M1037;DE SANTIS;AURELIA
M1237;DE SANTIS;BERNADETTA
M1437;DE SANTIS;CARDINA
M1637;DE SANTIS;CIRENEO
M1837;DE SANTIS;COSIMINA
M2037;DE SANTIS;DEMA
M2237;DE SANTIS;DOVILIO
M2437;DE SANTIS;ELISIO
M2637;DE SANTIS;ERMANA
M2837;DE SANTIS;EVA
M3037;DE SANTIS;FEDERINO
M3237;DE SANTIS;FIDALMA
M3437;DE SANTIS;FIORETTA
M3637;DE SANTIS;FORTINA
M3837;DE SANTIS;GASPERA
M4037;DE SANTIS;GIAN MARCO
M4237;DE SANTIS;GIOVINA
M4437;DE SANTIS;IA
M4637;DE SANTIS;IPPOLITA
M4837;DE SANTIS;LAUDONIA
M5037;DE SANTIS;LICURGO
M5237;DE SANTIS;LUPO
M5437;DE SANTIS;MARINELLA
M5637;DE SANTIS;MESCHINO
M5837;DE SANTIS;MUGHETTO
M6037;DE SANTIS;NILLA
M6237;DE SANTIS;ODILLO
M6437;DE SANTIS;OMBELLINA
M6637;DE SANTIS;ORIENTA
M6837;DE SANTIS;OSLAVIA
M7037;DE SANTIS;PATROCLO
M7237;DE SANTIS;PRIMILIO
M7437;DE SANTIS;REALDINO
M7637;DE SANTIS;RIGOLETTA
M7837;DE SANTIS;ROSAMARIA
M8037;DE SANTIS;SANZIO
M8237;DE SANTIS;SIRTE
M8437;DE SANTIS;TERESINO
M8637;DE SANTIS;UMBERTA
M8837;DE SANTIS;VETTORINO
M9037;DE SANTIS;ZANILLA
M0102;DE SIMONE;ADELMINO
M0302;DE SIMONE;ALDERINO
M0502;DE SIMONE;AMADIO
M0702;DE SIMONE;ANNUCCIA
M0902;DE SIMONE;ARMIDA
M1102;DE SIMONE;BADOGLIO
M1302;DE SIMONE;BONACATA
M1502;DE SIMONE;CASTRENZA
M1702;DE SIMONE;CLERO
M1902;DE SIMONE;CURIO
M2102;DE SIMONE;DILO
M2302;DE SIMONE;EDO
M2502;DE SIMONE;ELZBIETA MARIA
M2702;DE SIMONE;EROS
M2902;DE SIMONE;FABINA
M3102;DE SIMONE;FELTRO
M3302;DE SIMONE;FILINDO
M3502;DE SIMONE;FLAMINIA
M3702;DE SIMONE;FRAZINO
M3902;DE SIMONE;GENISIO
M4102;DE SIMONE;GIGETTA
M4302;DE SIMONE;GLAUCO
M4502;DE SIMONE;IFIGENIA
M4702;DE SIMONE;ISOLETTA
M4902;DE SIMONE;LEMO
M5102;DE SIMONE;LISO
M5302;DE SIMONE;MAMBRINO
M5502;DE SIMONE;MARZINO
M5702;DE SIMONE;MIMØ
M5902;DE SIMONE;NAUSICAA
M6102;DE SIMONE;NOREDINO
M6302;DE SIMONE;OLAO
M6502;DE SIMONE;ONILLO
M6702;DE SIMONE;ORMES
M6902;DE SIMONE;OTTAVO
M7102;DE SIMONE;PIER ANDREA
M7302;DE SIMONE;QUARTILLA
M7502;DE SIMONE;REMEDINO
M7702;DE SIMONE;RIZZARDA
M7902;DE SIMONE;ROSSINO
M8102;DE SIMONE;SEMPLICIANO
M8302;DE SIMONE;SPERANZINO
M8502;DE SIMONE;TOBIA
M8702;DE SIMONE;VALLEVERDE
M8902;DE SIMONE;VIOLETTO
M0173;DI MARCO;AFRICANA
M0373;DI MARCO;ALFONSA
M0573;DI MARCO;AMINTORE
M0773;DI MARCO;APOLLONIA
M0973;DI MARCO;ASIA
M1173;DI MARCO;BEATE ANNA MARGARETE
M1373;DI MARCO;BRUNETTA
M1573;DI MARCO;CESAREO
M1773;DI MARCO;CONO
M1973;DI MARCO;DARVINA
M2173;DI MARCO;DOMENICHINO
M2373;DI MARCO;ELEAZZARO
M2573;DI MARCO;ENZO
M2773;DI MARCO;EUDEMIA
M2973;DI MARCO;FAOSTINA
M3173;DI MARCO;FERNALDO
M3373;DI MARCO;FIORALBA
M3573;DI MARCO;FLORIDANA
M3773;DI MARCO;FUSCA
M3973;DI MARCO;GEROLIMA
M4173;DI MARCO;GIOMARIA
M4373;DI MARCO;GRIMALDA
M4573;DI MARCO;IMMACOLATA
M4773;DI MARCO;JNES
M4973;DI MARCO;LETIZIA
M5173;DI MARCO;LORITO
M5373;DI MARCO;MARGARIDA ANTONIA
M5573;DI MARCO;MELANIA
M5773;DI MARCO;MISAELE
M5973;DI MARCO;NERIDE
M6173;DI MARCO;OBERTO
M6373;DI MARCO;OLINA
M6573;DI MARCO;ORENZINA
M6773;DI MARCO;ORTESIO
M6973;DI MARCO;PALMIERO
M7173;DI MARCO;PLUTARCO
M7373;DI MARCO;RAFFALELE
M7573;DI MARCO;REZIERE
M7773;DI MARCO;ROMA
M7973;DI MARCO;SABBATINA
M8173;DI MARCO;SIGNORINO
M8373;DI MARCO;TANO
M8573;DI MARCO;TULLIANO
M8773;DI MARCO;VENANZA
M8973;DI MARCO;WALDO
M0077;DI STEFANO;ADELCHI
M0277;DI STEFANO;ALCISA
M0477;DI STEFANO;ALTIMIRO
M0677;DI STEFANO;ANNAGRAZIA
M0877;DI STEFANO;ARISTOTILE
M1077;DI STEFANO;AZEGLIO
M1277;DI STEFANO;BIBBIANO
M1477;DI STEFANO;CAROLA
M1677;DI STEFANO;CLELIO
M1877;DI STEFANO;CRISTIANO
M2077;DI STEFANO;DIACO
M2277;DI STEFANO;EDERINO
M2477;DI STEFANO;ELVEZIA
M2677;DI STEFANO;ERMINO
M2877;DI STEFANO;EZECHIELE
M3077;DI STEFANO;FELICITAS
M3277;DI STEFANO;FILARGINA
M3477;DI STEFANO;FIRENZE
M3677;DI STEFANO;FRANCESCHINA
M3877;DI STEFANO;GEMELLA
M4077;DI STEFANO;GIANNANTONIO
M4277;DI STEFANO;GIULIETTO
M4477;DI STEFANO;IDELMA
M4677;DI STEFANO;ISAURA
M4877;DI STEFANO;LEANDRINA
M5077;DI STEFANO;LINO
M5277;DI STEFANO;MAGGIORE
M5477;DI STEFANO;MARTHE
M5677;DI STEFANO;MILCA
M5877;DI STEFANO;NAPOLINO
M6077;DI STEFANO;NIVIO
M6277;DI STEFANO;ODULIA
M6477;DI STEFANO;ONESIMO
M6677;DI STEFANO;ORISTANO
M6877;DI STEFANO;OTEA
M7077;DI STEFANO;PERPETUA
M7277;DI STEFANO;PROVVIDENZA
M7477;DI STEFANO;REGGIANO
M7677;DI STEFANO;RISOLUTO
M7877;DI STEFANO;ROSINELLA
M8077;DI STEFANO;SEBASTIANO
M8277;DI STEFANO;SOLIDEO
M8477;DI STEFANO;TILDA
M8677;DI STEFANO;VALDINA
M8877;DI STEFANO;VILLERMO
M9077;DI STEFANO;ZELMIRO
M0104;DONATI;ADELMIRO
M0304;DONATI;ALDERO
M0504;DONATI;AMALFIA
M0704;DONATI;ANNUNCIA
M0904;DONATI;ARMIDO
M1104;DONATI;BAINGIO
M1304;DONATI;BONACATTU
M1504;DONATI;CASTRENZIO
M1704;DONATI;CLETO
M1904;DONATI;CURZIO
M2104;DONATI;DIMITRA
M2304;DONATI;EDOARDINA
M2504;DONATI;ELZIO
M2704;DONATI;ERRICA
M2904;DONATI;FABIOLA
M3104;DONATI;FEMIA
M3304;DONATI;FILINTO
M3504;DONATI;FLAMINO
M3704;DONATI;FREDA
M3904;DONATI;GENNARA
M4104;DONATI;GIGI
M4304;DONATI;GLICERIA
M4504;DONATI;IGEO
M4704;DONATI;ISOLINO
M4904;DONATI;LENIN
M5104;DONATI;LITTORIA
M5304;DONATI;MAMERTO
M5504;DONATI;MASANIELLO
M5704;DONATI;MIMINO
M5904;DONATI;NAVARO
M6104;DONATI;NORGE
M6304;DONATI;OLAVIA
M6504;DONATI;ONIS
M6704;DONATI;ORMILDA
M6904;DONATI;OTTELIO
M7104;DONATI;PIERANDREA
M7304;DONATI;QUARTINO
M7504;DONATI;REMES
M7704;DONATI;RIZZERI
M7904;DONATI;ROSUALDO
M8104;DONATI;SEMPRONIA
M8304;DONATI;SPERDINA
M8504;DONATI;TOLMINA
M8704;DONATI;VALPERTO
M8904;DONATI;VIRGILIA
M9090;DONATI;ZOELLA
M0004;ESPOSITO;ABBONDANZIO
M0204;ESPOSITO;AGNELLO
M0404;ESPOSITO;ALICIO
M0604;ESPOSITO;ANASTASIO
M0804;ESPOSITO;ARCHITA
M1004;ESPOSITO;ATALIA
M1204;ESPOSITO;BENILDO
M1404;ESPOSITO;CALCEDONIA
M1604;ESPOSITO;CHIARELLO
M1804;ESPOSITO;CORDELIO
M2004;ESPOSITO;DEFENDENTE
M2204;ESPOSITO;DONNINA
M2404;ESPOSITO;ELIANA
M2604;ESPOSITO;ERENIA
M2804;ESPOSITO;EUPREPIO
M3004;ESPOSITO;FAVORITA
M3204;ESPOSITO;FERRONIA
M3404;ESPOSITO;FIORDELISA
M3604;ESPOSITO;FOIS
M3804;ESPOSITO;GALEANA
M4004;ESPOSITO;GETULLIO
M4204;ESPOSITO;GIOTTO
M4404;ESPOSITO;GUERRANDA
M4604;ESPOSITO;INNA
M4804;ESPOSITO;LAIDE
M5004;ESPOSITO;LIBERATORE
M5204;ESPOSITO;LUCINDO
M5404;ESPOSITO;MARIANO
M5604;ESPOSITO;MENICA
M5804;ESPOSITO;MONIO
M6004;ESPOSITO;NICEA
M6204;ESPOSITO;ODELIDE
M6404;ESPOSITO;OLIVIERA
M6604;ESPOSITO;ORGA
M6804;ESPOSITO;OSCARE
M7004;ESPOSITO;PARDO
M7204;ESPOSITO;PORFIRIO
M7404;ESPOSITO;RAMIRO
M7604;ESPOSITO;RICCIERI
M7804;ESPOSITO;ROMILIA
M8004;ESPOSITO;SALVIANO
M8204;ESPOSITO;SILVIO
M8404;ESPOSITO;TELLA
M8604;ESPOSITO;UGA
M8804;ESPOSITO;VENUTA
M9004;ESPOSITO;WILLELMA
M0050;FABBRI;ADALGISO
M0250;FABBRI;ALBERINO
M0450;FABBRI;ALMIRANTE
M0650;FABBRI;ANGELICO
M0850;FABBRI;ARIANNO
M1050;FABBRI;AUSSENZIO
M1250;FABBRI;BERTINA
M1450;FABBRI;CARLETTO
M1650;FABBRI;CISO
M1850;FABBRI;COSTANZO
M2050;FABBRI;DENNIS IDALO
M2250;FABBRI;DUINA
M2450;FABBRI;ELLO
M2650;FABBRI;ERMELLO
M2850;FABBRI;EVARDO
M3050;FABBRI;FEDRICA
M3250;FABBRI;FIDELIO
M3450;FABBRI;FIORILENA
M3650;FABBRI;FORTUNO
M3850;FABBRI;GAUDIOSO
M4050;FABBRI;GIANFRANCA
M4250;FABBRI;GISBERTO
M4450;FABBRI;IANNI
M4650;FABBRI;IRIDIO
M4850;FABBRI;LAURENZIO
M5050;FABBRI;LIDUINA
M5250;FABBRI;MACEDONIO
M5450;FABBRI;MARISELLA
M5650;FABBRI;MEUCCIO
M5850;FABBRI;NADIANA
M6050;FABBRI;NINFO
M6250;FABBRI;ODOARDA
M6450;FABBRI;OMNIA
M6650;FABBRI;ORIGENE
M6850;FABBRI;OSMILDE
M7050;FABBRI;PELLEGRINO
M7250;FABBRI;PRINCIPESSA
M7450;FABBRI;REDA
M7650;FABBRI;RINALDO
M7850;FABBRI;ROSARIO LUIGI
M8050;FABBRI;SATURNO
M8250;FABBRI;SISTO
M8450;FABBRI;TERSILLO
M8650;FABBRI;UNICO
M8850;FABBRI;VICENZO
M9050;FABBRI;ZAVERIO
M0065;FARINA;ADDIEGO
M0265;FARINA;ALCEO
M0465;FARINA;ALTAVILLA
M0665;FARINA;ANICETO
M0865;FARINA;ARIOSTA
M1065;FARINA;AVERINA
M1265;FARINA;BIANCA
M1465;FARINA;CARMELITO
M1665;FARINA;CLAUDIA
M1865;FARINA;CRISEIDE
M2065;FARINA;DESDEMONA
M2265;FARINA;ECLA
M2465;FARINA;ELSIA
M2665;FARINA;ERMETINA
M2865;FARINA;EVERARDO
M3065;FARINA;FELICIA
M3265;FARINA;FIERINA
M3465;FARINA;FIORITA
M3665;FARINA;FOUAD
M3865;FARINA;GELMINO
M4065;FARINA;GIANLUIGIA
M4265;FARINA;GIUDO
M4465;FARINA;IDALINA
M4665;FARINA;IRVANA
M4865;FARINA;LAVINIO
M5065;FARINA;LILLIANO
M5265;FARINA;MAFFIO
M5465;FARINA;MARONE
M5665;FARINA;MICUCCIA
M5865;FARINA;NANDINA
M6065;FARINA;NISO
M6265;FARINA;ODORINDA
M6465;FARINA;ONEIDA
M6665;FARINA;ORINTIA
M6865;FARINA;OSTILIDE
M7065;FARINA;PEPPO
M7265;FARINA;PROSPERINA
M7465;FARINA;REDEO
M7665;FARINA;RINUCCIO
M7865;FARINA;ROSEO
M8065;FARINA;SAVINA
M8265;FARINA;SOCCORSO
M8465;FARINA;TERZIO
M8665;FARINA;UTILIO
M8865;FARINA;VILELMO
M9065;FARINA;ZELFIRA
M0125;FERRANTE;ADILIA
M0325;FERRANTE;ALDUCCIO
M0525;FERRANTE;AMARIO
M0725;FERRANTE;ANSUINO
M0925;FERRANTE;ARONTE
M1125;FERRANTE;BANDINO
M1325;FERRANTE;BONITO
M1525;FERRANTE;CATONE
M1725;FERRANTE;CLORINDA
M1925;FERRANTE;DALISO
M2125;FERRANTE;DIONE
M2325;FERRANTE;EFISINA
M2525;FERRANTE;EMIDDIO
M2725;FERRANTE;ESMERALDA
M2925;FERRANTE;FAIDO
M3125;FERRANTE;FENISIA
M3325;FERRANTE;FILOMENNA
M3525;FERRANTE;FLENIA
M3725;FERRANTE;FRIDIANA
M3925;FERRANTE;GENUINO
M4125;FERRANTE;GILIANA
M4325;FERRANTE;GONTRANO
M4525;FERRANTE;ILDA
M4725;FERRANTE;ITALO
M4925;FERRANTE;LEONDINO
M5125;FERRANTE;LODOLETTA
M5325;FERRANTE;MANNINO
M5525;FERRANTE;MATILDE
M5725;FERRANTE;MINO
M5925;FERRANTE;NEERA
M6125;FERRANTE;NOVARO
M6325;FERRANTE;OLEANDRO
M6525;FERRANTE;OPELIA
M6725;FERRANTE;ORO
M6925;FERRANTE;OTTOLINA
M7125;FERRANTE;PIERO
M7325;FERRANTE;QUINTILIO
M7525;FERRANTE;RENA
M7725;FERRANTE;ROBUSTIANO
M7925;FERRANTE;ROVIGO
M8125;FERRANTE;SESTA
M8325;FERRANTE;STANISLAW
M8525;FERRANTE;TORE
M8725;FERRANTE;VANINA
M8925;FERRANTE;VITINA
M0025;FERRARA;ABRAMINO
M0225;FERRARA;AIMO
M0425;FERRARA;ALISA
M0625;FERRARA;ANDREEA DANIELA
M0825;FERRARA;ARDUINA
M1025;FERRARA;AUDACE
M1225;FERRARA;BEPPA
M1425;FERRARA;CANDA
M1625;FERRARA;CILIBERTO
M1825;FERRARA;CORRADINO
M2025;FERRARA;DELISA
M2225;FERRARA;DORIO
M2425;FERRARA;ELISABELLA
M2625;FERRARA;ERINNA
M2825;FERRARA;EUSTASIO
M3025;FERRARA;FEDELE
M3225;FERRARA;FIAMMA
M3425;FERRARA;FIORENDA
M3625;FERRARA;FORESTANO
M3825;FERRARA;GARDENIO
M4025;FERRARA;GIAELE
M4225;FERRARA;GIOVANNI
M4425;FERRARA;GUIDONE
M4625;FERRARA;IONELLO
M4825;FERRARA;LARA
M5025;FERRARA;LICANDRO
M5225;FERRARA;LUISELLA
M5425;FERRARA;MARIL?
M5625;FERRARA;MERCEDES
M5825;FERRARA;MORFEO
M6025;FERRARA;NICOLOSA
M6225;FERRARA;ODETTO
